"station","year","month","day","daily_rainfall_total_mm","highest_30_min_rainfall_mm","highest_60_min_rainfall_mm","highest_120_min_rainfall_mm","mean_temperature_c","maximum_temperature_c","minimum_temperature_c","mean_wind_speed_km_h","max_wind_speed_km_h","mean_temperature_a_c","maximum_temperature_a_c","minimum_temperature_a_c"
"Newton","2023","3","24","4.8","2.6","2.6","3.8",NA,NA,NA,"4.5","23.3","27.6","33.0","25.8"
"Newton","2023","3","25","3.8","1.6","2.4","3.0",NA,NA,NA,"4.8","30.6","26.0","30.6","24.1"
"Newton","2023","3","26","0.0","0.0","0.0","0.0",NA,NA,NA,"4.8","36.7","27.1","32.8","24.8"
"Newton","2023","3","27","12.2","7.4","8.6","10.2",NA,NA,NA,"4.7","56.5","25.7","27.6","23.1"
"Newton","2023","3","28","0.0","0.0","0.0","0.0",NA,NA,NA,"5.8","29.1","28.3","32.5","25.3"
"Newton","2023","3","29","7.2","5.4","5.8","5.8",NA,NA,NA,"6.0","25.9","27.6","32.9","25.0"
"Newton","2023","3","30","67.6","47.4","65.0","66.6",NA,NA,NA,"6.2","33.5","27.1","33.3","22.2"
"Newton","2023","3","31","23.4","9.6","12.8","13.2",NA,NA,NA,"4.9","29.4","27.0","31.8","24.9"
"Newton","2023","4","1","7.2","6.0","6.0","6.0",NA,NA,NA,"5.1","26.7","26.9","32.3","24.6"
"Newton","2023","4","2","2.0","2.0","2.0","2.0",NA,NA,NA,"3.9","23.0","27.9","33.3","25.8"
"Newton","2023","4","3","23.6","12.4","14.6","18.2",NA,NA,NA,"5.5","36.7","25.7","28.3","22.8"
"Newton","2023","4","4","0.0","0.0","0.0","0.0",NA,NA,NA,"5.7","27.4","28.7","33.0","25.2"
"Newton","2023","4","5","15.0","12.2","13.0","13.4",NA,NA,NA,"4.8","39.3","27.2","29.3","22.5"
"Newton","2023","4","6","0.0","0.0","0.0","0.0",NA,NA,NA,"5.8","24.4","28.1","31.2","25.4"
"Newton","2023","4","7","0.0","0.0","0.0","0.0",NA,NA,NA,"4.6","23.7","27.5","30.5","25.9"
"Newton","2023","4","8","2.8","1.2","2.0","2.8",NA,NA,NA,"4.4","34.3","27.4","33.5","24.7"
"Newton","2023","4","9","0.0","0.0","0.0","0.0",NA,NA,NA,"5.5","26.7","28.1","32.1","25.9"
"Newton","2023","4","10","5.4","5.4","5.4","5.4",NA,NA,NA,"4.5","22.6","27.7","34.0","24.2"
"Newton","2023","4","11","0.2","0.2","0.2","0.2",NA,NA,NA,"5.8","27.0","28.4","34.1","25.7"
"Newton","2023","4","12","0.0","0.0","0.0","0.0",NA,NA,NA,"5.1","28.2","29.2","33.8","25.7"
"Newton","2023","4","13","5.2","5.2","5.2","5.2",NA,NA,NA,"4.6","55.0","28.6","32.7","25.4"
"Newton","2023","4","14","9.4","9.4","9.4","9.4",NA,NA,NA,"5.6","23.7","28.6","33.4","26.4"
"Newton","2023","4","15","6.6","3.8","6.6","6.6",NA,NA,NA,"6.1","40.7","29.0","33.7","26.8"
"Newton","2023","4","16","0.6","0.6","0.6","0.6",NA,NA,NA,"4.7","30.9","28.8","33.2","24.6"
"Newton","2023","4","17","0.2","0.2","0.2","0.2",NA,NA,NA,"7.0","53.0","28.5","32.9","26.0"
